AREA,PERIMETER,MAJOR_AXIS,MINOR_AXIS,ECCENTRICITY,EQDIASQ,SOLIDITY,CONVEX_AREA,EXTENT,ASPECT_RATIO,ROUNDNESS,COMPACTNESS,SHAPEFACTOR_1,SHAPEFACTOR_2,SHAPEFACTOR_3,SHAPEFACTOR_4,Class
317794,2280.969,875.5868,525.338,0.8,636.1037,0.9016,352462,0.6484,1.6667,0.7676,0.7265,0.0028,0.0017,0.5278,0.8797,SOGAY
326358,2116.1909,760.83,548.6188,0.6929,644.6177,0.9909,329340,0.7674,1.3868,0.9158,0.8473,0.0023,0.0017,0.7178,0.9955,SOGAY
327911,2156.5811,786.681,535.171,0.7329,646.1495,0.9884,331747,0.8086,1.47,0.886,0.8214,0.0024,0.0016,0.6746,0.9917,SOGAY
304474,2109.019,800.2658,485.959,0.7945,622.6302,0.9885,308022,0.74,1.6468,0.8602,0.778,0.0026,0.0016,0.6053,0.9968,SOGAY
331374,2177.7839,822.1873,516.5453,0.778,649.5526,0.9878,335457,0.7817,1.5917,0.878,0.79,0.0025,0.0016,0.6241,0.9935,SOGAY
296101,2069.2051,772.6999,493.0547,0.77,614.0093,0.9812,301761,0.8024,1.5672,0.869,0.7946,0.0026,0.0017,0.6314,0.9896,SOGAY
315524,2139.259,777.8326,519.9553,0.7437,633.8278,0.9839,320702,0.7443,1.496,0.8664,0.8149,0.0025,0.0016,0.664,0.9933,SOGAY
297687,2056.9331,756.6042,504.0089,0.7458,615.6516,0.9885,301159,0.7756,1.5012,0.8842,0.8137,0.0025,0.0017,0.6621,0.9939,SOGAY
275854,1941.407,690.539,512.5972,0.6701,592.6451,0.991,278352,0.7212,1.3471,0.9197,0.8582,0.0025,0.0019,0.7366,0.9923,SOGAY
216849,1730.665,642.5626,431.9132,0.7404,525.4529,0.9918,218637,0.77,1.4877,0.9098,0.8177,0.003,0.002,0.6687,0.9948,SOGAY
262586,1982.464,678.1152,519.9161,0.642,578.217,0.9122,287874,0.6533,1.3043,0.8396,0.8527,0.0026,0.002,0.7271,0.9483,SOGAY
210586,1811.012,654.7697,415.6927,0.7726,517.8093,0.9667,217844,0.6764,1.5751,0.8069,0.7908,0.0031,0.002,0.6254,0.9851,SOGAY
212397,1773.141,649.371,418.6798,0.7644,520.031,0.9773,217331,0.7605,1.551,0.8489,0.8008,0.0031,0.002,0.6413,0.9947,SOGAY
223523,1857.668,681.8671,473.7249,0.7193,533.4776,0.899,248647,0.6809,1.4394,0.8139,0.7824,0.0031,0.0021,0.6121,0.8811,SOGAY
321388,2174.022,833.3666,495.1312,0.8044,639.6905,0.985,326292,0.6724,1.6831,0.8545,0.7676,0.0026,0.0015,0.5892,0.9917,SOGAY
375569,2377.7141,953.837,504.36,0.8488,691.5123,0.9897,379477,0.6888,1.8912,0.8348,0.725,0.0025,0.0013,0.5256,0.994,SOGAY
228916,1766.642,637.0115,460.6281,0.6907,539.8749,0.9912,230947,0.7393,1.3829,0.9217,0.8475,0.0028,0.002,0.7183,0.9933,SOGAY
220062,1879.042,680.3406,465.7903,0.7289,529.3313,0.8845,248805,0.6993,1.4606,0.7832,0.778,0.0031,0.0021,0.6053,0.8842,SOGAY
326826,2215.4141,803.9762,526.0378,0.7562,645.0797,0.9737,335637,0.7006,1.5284,0.8368,0.8024,0.0025,0.0016,0.6438,0.9839,SOGAY
237022,1848.2061,683.0206,445.617,0.7579,549.3503,0.9836,240962,0.6962,1.5328,0.872,0.8043,0.0029,0.0019,0.6469,0.9915,SOGAY
306521,2106.093,713.1732,554.9265,0.6281,624.7197,0.9756,314191,0.7606,1.2852,0.8684,0.876,0.0023,0.0018,0.7673,0.9861,SOGAY
283888,2076.377,772.6867,496.8922,0.7658,601.2133,0.9376,302791,0.6678,1.555,0.8275,0.7781,0.0027,0.0018,0.6054,0.9414,SOGAY
294428,2022.094,716.1476,528.4319,0.6749,612.2723,0.9872,298256,0.7445,1.3552,0.9049,0.855,0.0024,0.0018,0.7309,0.9906,SOGAY
242972,1830.124,650.916,476.3255,0.6815,556.2028,0.9905,245310,0.768,1.3665,0.9116,0.8545,0.0027,0.002,0.7302,0.9978,SOGAY
268142,1989.489,747.3624,467.567,0.7801,584.3021,0.9744,275197,0.7544,1.5984,0.8513,0.7818,0.0028,0.0017,0.6112,0.977,SOGAY
233918,1926.46,689.4012,493.188,0.6987,545.7414,0.8909,262577,0.708,1.3978,0.7921,0.7916,0.0029,0.0021,0.6267,0.876,SOGAY
222233,1812.683,650.1162,437.5476,0.7396,531.9359,0.9779,227247,0.7169,1.4858,0.8499,0.8182,0.0029,0.002,0.6695,0.9947,SOGAY
210197,1790.522,640.6564,422.1224,0.7522,517.3307,0.9687,216990,0.7008,1.5177,0.8239,0.8075,0.003,0.002,0.6521,0.9896,SOGAY
324044,2162.4221,818.4114,508.6661,0.7834,642.3283,0.9901,327280,0.7482,1.6089,0.8708,0.7848,0.0025,0.0016,0.616,0.9911,SOGAY
239741,1841.7939,686.2008,446.7934,0.759,552.4923,0.9929,241463,0.7554,1.5358,0.8881,0.8051,0.0029,0.0019,0.6483,0.9956,SOGAY
237986,1992.689,759.7626,468.2187,0.7875,550.4663,0.8739,272332,0.7339,1.6227,0.7532,0.7245,0.0032,0.002,0.5249,0.8518,SOGAY
376000,2405.4141,952.5737,506.6357,0.8468,691.909,0.9826,382645,0.808,1.8802,0.8166,0.7264,0.0025,0.0013,0.5276,0.992,SOGAY
364338,2385.511,849.6287,548.4377,0.7638,681.0944,0.9874,368969,0.7596,1.5492,0.8045,0.8016,0.0023,0.0015,0.6426,0.9955,SOGAY
308051,2090.377,761.1531,519.0694,0.7314,626.2769,0.9875,311966,0.7657,1.4664,0.8859,0.8228,0.0025,0.0017,0.677,0.9927,SOGAY
303347,2094.3931,740.3585,525.1052,0.7049,621.4768,0.9735,311603,0.7408,1.4099,0.869,0.8394,0.0024,0.0017,0.7046,0.9935,SOGAY
249697,1902.502,694.4902,460.7358,0.7483,563.8476,0.9898,252263,0.6929,1.5074,0.8669,0.8119,0.0028,0.0018,0.6592,0.9936,SOGAY
291841,2018.3459,735.3645,508.7705,0.722,609.5765,0.9904,294658,0.7525,1.4454,0.9003,0.8289,0.0025,0.0017,0.6871,0.9932,SOGAY
311275,2097.01,778.6296,510.3182,0.7553,629.5456,0.9925,313612,0.7132,1.5258,0.8895,0.8085,0.0025,0.0016,0.6537,0.9974,SOGAY
259258,1978.4659,723.0809,466.3064,0.7643,574.5411,0.9798,264606,0.7296,1.5507,0.8323,0.7946,0.0028,0.0018,0.6313,0.979,SOGAY
373627,2634.644,860.8875,555.6307,0.7638,689.7222,0.9715,384588,0.7382,1.5494,0.6764,0.8012,0.0023,0.0015,0.6419,0.9945,SOGAY
242092,1875.025,700.394,441.3842,0.7764,555.1946,0.993,243806,0.7163,1.5868,0.8653,0.7927,0.0029,0.0018,0.6284,0.9971,SOGAY
221306,1836.3361,698.2211,425.5484,0.7928,530.8254,0.9553,231671,0.7183,1.6408,0.8247,0.7603,0.0032,0.0019,0.578,0.9483,SOGAY
346353,2324.49,840.6997,527.3477,0.7788,664.071,0.9758,354954,0.6792,1.5942,0.8055,0.7899,0.0024,0.0015,0.6239,0.9947,SOGAY
283636,2036.349,751.853,482.4856,0.7669,600.9464,0.9819,288870,0.7005,1.5583,0.8595,0.7993,0.0027,0.0017,0.6389,0.9955,SOGAY
313194,2095.9231,769.103,519.8459,0.737,631.4832,0.9905,316201,0.7231,1.4795,0.8959,0.8211,0.0025,0.0017,0.6741,0.9974,SOGAY
255403,1925.365,691.8453,477.1796,0.7241,570.2536,0.9785,261028,0.7269,1.4499,0.8658,0.8243,0.0027,0.0019,0.6794,0.985,SOGAY
365924,2664.823,855.4633,551.5447,0.7644,682.5752,0.9466,386566,0.6695,1.551,0.6475,0.7979,0.0023,0.0015,0.6366,0.9875,SOGAY
254330,1926.736,747.4943,435.6219,0.8126,569.0545,0.9925,256255,0.724,1.7159,0.8609,0.7613,0.0029,0.0017,0.5796,0.9945,SOGAY
238955,1906.2679,716.6485,441.8297,0.7873,551.5859,0.9604,248795,0.6954,1.622,0.8263,0.7697,0.003,0.0018,0.5924,0.9609,SOGAY
343792,2289.272,823.8438,534.7757,0.7607,661.6113,0.9781,351472,0.6941,1.5405,0.8243,0.8031,0.0024,0.0016,0.6449,0.9935,SOGAY
